PITCHER,DATE,INNING,BATTER_IN_INNING,PITCH_NUMBER,PITCH_TYPE,SPIN_RATE,VELO,RELEASE_EXTENSION,RELEASE_SIDE,RELEASE_HEIGHT
PITCHER B,20190706,2,1,1,FB,2104.88,88.746,5.74244,0.97178,5.74245
PITCHER B,20190706,2,1,2,FB,2095.79,89.0976,5.76764,1.18085,5.794
PITCHER B,20190706,2,1,3,CH,1526.11,81.5098,5.78188,1.13831,5.58297
PITCHER B,20190706,2,2,1,FB,2019.73,89.6188,5.70417,0.887989,5.82722
PITCHER B,20190706,2,2,2,FB,1962,89.4002,5.74553,1.01679,5.57691
PITCHER B,20190706,2,2,3,CH,1333.44,81.9237,5.87279,1.01406,5.59308
PITCHER B,20190706,2,2,4,CH,1413.18,83.3035,5.76186,1.17667,5.73942
PITCHER B,20190706,2,2,5,CH,1452.33,82.7004,5.82696,1.0036,5.63681
PITCHER B,20190706,2,2,6,FB,1778.2,88.4805,5.8201,1.02672,5.5775
PITCHER B,20190706,2,3,1,FB,1818.35,88.0981,6.0567,1.12973,5.70544
PITCHER B,20190706,2,3,2,FB,1795.96,87.6874,5.95083,1.09216,5.7529
PITCHER B,20190706,2,3,3,FB,1923.48,89.0285,5.73423,1.1269,5.75781
PITCHER B,20190706,2,3,4,FB,1634.04,87.9731,5.74221,1.17772,5.63577
PITCHER B,20190706,2,3,5,FB,1872.76,87.4673,5.87813,1.00742,5.76725
PITCHER B,20190706,2,4,1,SL,2067.14,82.8143,6.12892,1.08564,5.4368
PITCHER B,20190706,2,4,2,FB,1731.05,88.3258,5.80456,1.04726,5.61422
PITCHER B,20190706,2,4,3,FB,1871.96,88.311,5.8701,1.27654,5.79777
PITCHER B,20190706,2,4,4,FB,1939.65,88.4005,5.97411,1.00271,5.69312
PITCHER B,20190706,2,5,1,CH,1304.11,82.1279,5.89776,1.02847,5.72507
PITCHER B,20190706,2,5,2,FB,1839.3,88.5395,5.85493,1.07198,5.53044
PITCHER B,20190706,3,1,1,FB,1931.6,87.2605,5.62744,1.04375,5.74076
PITCHER B,20190706,3,2,1,SL,2185.51,81.2175,5.84308,1.09228,5.56001
PITCHER B,20190706,3,3,1,FB,1764.17,88.1716,5.86249,1.06339,5.45835
PITCHER B,20190706,3,3,2,FB,1881.69,88.4242,5.69705,1.11489,5.66424
PITCHER B,20190706,3,3,3,FB,1882.76,88.2088,5.77764,1.20666,5.56086
PITCHER B,20190706,3,3,4,SL,2189.65,81.0886,5.88345,1.21058,5.475
PITCHER B,20190706,3,4,1,SL,2247.28,81.8361,5.74301,1.10086,5.59617
PITCHER B,20190706,3,5,1,CH,1285.34,82.838,5.7118,1.16498,5.57248
PITCHER B,20190706,3,5,2,FB,1711.78,88.5356,5.83033,1.1037,5.67143
PITCHER B,20190706,4,1,1,CH,1392.85,80.6646,5.80725,1.02781,5.84371
PITCHER B,20190706,4,1,2,CH,1420.82,81.5008,5.7172,1.01758,5.95074
PITCHER B,20190706,4,2,1,FB,1888.17,87.8982,5.73715,1.12395,5.56674
PITCHER B,20190706,4,2,2,CH,1371.99,82.1357,5.83463,1.00413,5.99685
PITCHER B,20190706,4,2,3,CH,1380.1,82.349,5.76479,0.97539,5.86554
PITCHER B,20190706,4,3,1,FB,1864.12,88.9229,5.66541,1.24905,5.68665
PITCHER B,20190706,4,3,2,FB,1810.58,88.0129,5.75167,1.16039,5.43157
PITCHER B,20190706,5,1,1,SL,2483.51,80.8991,5.62024,1.06651,5.67266
PITCHER B,20190706,5,1,2,CH,1399.24,81.0392,5.75638,0.9841,5.71949
PITCHER B,20190706,5,1,3,CH,1451.16,81.7595,5.83727,0.882549,5.91641
PITCHER B,20190706,5,1,4,SL,2321.57,81.3372,5.66744,1.03044,5.58363
PITCHER B,20190706,5,2,1,CH,1341.86,82.4111,5.911,1.0925,5.72606
PITCHER B,20190706,5,3,1,CH,1510.8,82.2959,5.8587,0.94211,5.8226
PITCHER B,20190706,5,3,2,FB,1658.77,87.9091,5.85111,1.0633,5.44978
PITCHER B,20190706,5,3,3,FB,1781.12,88.651,5.70136,0.96321,5.61534
PITCHER B,20190706,5,3,4,SL,2138.87,80.3441,5.85357,1.04523,5.40705
PITCHER B,20190706,5,3,5,FB,1811.42,88.8487,5.7576,0.97193,5.58804
PITCHER B,20190706,5,3,6,CH,1571.63,80.9445,5.95123,0.95186,5.73994
PITCHER B,20190706,5,4,1,SL,2051.53,80.2405,5.77483,1.03566,5.65847
PITCHER B,20190706,5,4,2,SL,2125.65,81.4841,5.80969,1.21035,5.45034
PITCHER B,20190706,5,4,3,FB,1742.76,88.8893,5.80938,0.824231,5.75262
PITCHER B,20190706,5,4,4,SL,2261.82,80.4821,5.52635,1.00007,5.67907
PITCHER B,20190706,5,5,1,FB,1626.92,88.2636,5.68509,1.16451,5.69272
PITCHER B,20190706,6,1,1,CH,1389.38,79.8545,5.72986,1.02187,5.93411
PITCHER B,20190706,6,1,2,CH,1331.84,80.1561,5.71212,0.833032,5.92794
PITCHER B,20190706,6,1,3,SL,2297.1,79.174,5.41139,1.2355,5.62173
PITCHER B,20190706,6,2,1,CH,1365.35,81.5184,5.7646,0.98699,5.88403
PITCHER B,20190706,6,2,2,FB,1904.09,90.923,5.70133,1.08785,5.81459
PITCHER B,20190706,6,2,3,SL,2083.61,80.2652,5.51236,1.23169,5.70402
PITCHER B,20190706,6,2,4,FB,1887.61,89.4923,5.48373,0.92722,5.61658
PITCHER B,20190706,6,2,5,CH,1301.68,81.2401,5.67447,0.841539,5.97192
PITCHER B,20190706,6,3,1,FB,1933.5,89.6532,5.55846,0.99924,5.61748
PITCHER B,20190706,6,3,2,SL,2266.62,80.102,5.48497,1.13104,5.62188
PITCHER B,20190706,6,3,3,FB,1965.09,89.5224,5.71788,0.92842,5.70917
PITCHER B,20190706,6,3,4,FB,1793.59,87.9494,5.55247,0.92236,5.60161
PITCHER B,20190706,6,3,5,CH,1312.31,81.8344,5.60266,1.05227,5.64306
PITCHER B,20190712,1,1,1,FB,1989.42,88.693,5.2718,1.12043,5.68969
PITCHER B,20190712,1,2,1,FB,1979.03,88.5299,5.45545,1.24022,5.64911
PITCHER B,20190712,1,2,2,FB,2024.16,88.8399,5.33464,1.33592,5.62176
PITCHER B,20190712,1,3,1,FB,2015.15,89.2469,5.39755,1.32096,5.85429
PITCHER B,20190712,1,3,2,FB,2043.89,88.9935,5.36358,1.06534,5.81683
PITCHER B,20190712,1,3,3,FB,2022.27,89.5084,5.41714,1.15737,5.77871
PITCHER B,20190712,1,3,4,FB,2044.61,87.9623,5.3937,0.988479,5.66755
PITCHER B,20190712,1,3,5,FB,2099.66,88.9606,5.57097,0.86934,5.78492
PITCHER B,20190712,1,4,1,FB,1826.21,88.4047,5.59745,1.06364,5.69014
PITCHER B,20190712,1,4,2,FB,1864.4,89.3424,5.54039,1.1307,5.70479
PITCHER B,20190712,1,4,3,FB,1834.98,87.9626,5.59888,1.15629,5.76865
PITCHER B,20190712,1,4,4,FB,1866.31,88.8961,5.48776,0.925906,5.83735
PITCHER B,20190712,1,5,1,FB,1927.61,88.5488,5.62009,1.11757,5.73104
PITCHER B,20190712,1,5,2,FB,1898.19,89.0592,5.3999,1.12517,5.84183
PITCHER B,20190712,1,6,1,FB,1934.74,89.8455,5.57815,1.09048,5.84379
PITCHER B,20190712,1,6,2,FB,1900.96,89.2328,5.4943,0.892725,5.77292
PITCHER B,20190712,1,6,3,FB,1883.67,89.2526,5.52535,0.884549,5.78442
PITCHER B,20190712,2,1,1,FB,2103.95,87.274,5.47476,0.886088,5.93331
PITCHER B,20190712,2,1,2,FB,2104.62,89.0737,5.32184,0.82146,5.72675
PITCHER B,20190712,2,1,3,FB,2090.87,88.8256,5.43273,0.980735,5.73517
PITCHER B,20190712,2,2,1,FB,2023.88,87.988,5.43739,0.919679,5.79583
PITCHER B,20190712,2,3,1,FB,2063.07,88.9597,5.47771,0.928995,5.74807
PITCHER B,20190712,2,3,2,FB,1995.78,87.6946,5.37212,0.946394,5.78495
PITCHER B,20190712,2,3,3,FB,2026.93,88.4373,5.37105,0.863309,5.8754
PITCHER B,20190712,2,3,4,FB,2094.03,89.8878,5.45069,0.934144,5.81299
PITCHER B,20190712,3,1,1,SL,2390.6,80.8345,5.32635,1.08744,5.7153
PITCHER B,20190712,3,1,2,SL,2380.61,82.3502,5.38038,0.95026,5.67984
PITCHER B,20190712,3,1,3,SL,2452.02,81.1825,5.41541,1.32133,5.57775
PITCHER B,20190712,3,1,4,FB,2092.73,89.0464,5.50799,1.07938,5.60035
PITCHER B,20190712,3,1,5,SL,2458.32,81.8445,5.38625,1.16077,5.60004
PITCHER B,20190712,3,2,1,FB,2035.24,89.5865,5.4304,1.10287,5.59647
PITCHER B,20190712,3,2,2,FB,2018.45,89.9108,5.38859,0.984868,5.68717
PITCHER B,20190712,3,3,1,FB,1810.87,89.0438,5.43957,1.23969,5.6263
PITCHER B,20190712,3,3,2,CH,1400.38,82.1231,5.51811,1.17874,5.72774
PITCHER B,20190712,3,3,3,FB,1745.81,89.0871,5.39166,1.09236,5.64299
PITCHER B,20190712,3,3,4,FB,1931.85,89.421,5.53577,1.00349,5.59967
PITCHER B,20190712,3,3,5,CH,1395.36,83.2144,5.72147,0.809986,5.64625
PITCHER B,20190712,3,3,6,FB,2058.55,90.4267,5.61505,0.954249,5.65599
PITCHER B,20190718,1,1,1,FB,1944.25,87.6717,5.36602,1.50439,5.6592
PITCHER B,20190718,1,1,2,FB,1999.71,87.617,5.27027,1.34934,5.72845
PITCHER B,20190718,1,1,3,FB,2008.35,88.5067,5.43724,1.25097,5.78242
PITCHER B,20190718,1,1,4,FB,2052.11,88.8992,5.43232,1.36657,5.72518
PITCHER B,20190718,1,2,1,FB,2054.79,88.1874,5.30976,1.29026,5.82536
PITCHER B,20190718,1,2,2,FB,2169.41,89.4168,5.36093,1.29472,5.73407
PITCHER B,20190718,1,2,3,FB,2082.85,89.8721,5.31247,1.30053,5.80676
PITCHER B,20190718,1,2,4,FB,2050.12,89.4803,5.30282,1.0089,5.9447
PITCHER B,20190718,1,3,1,FB,2102.86,88.7671,5.51378,1.34586,5.76155
PITCHER B,20190718,1,3,2,FB,2055.97,89.2623,5.54244,1.37738,5.62653
PITCHER B,20190718,1,3,3,FB,1919.29,89.6138,5.44538,1.30871,5.79277
PITCHER B,20190718,2,1,1,FB,2072.75,88.1256,5.33558,1.32916,5.95266
PITCHER B,20190718,2,1,2,FB,2049.56,87.323,5.22103,1.29249,5.78601
PITCHER B,20190718,2,2,1,FB,2127.99,88.3789,5.26999,1.26009,5.7765
PITCHER B,20190718,2,2,2,FB,2071.86,87.8559,5.41744,1.23553,5.62523
PITCHER B,20190718,2,2,3,CH,1569.29,81.4863,5.42533,1.25766,5.78
PITCHER B,20190718,2,2,4,CH,1587.99,80.9176,5.70744,1.21278,5.74412
PITCHER B,20190718,2,2,5,FB,1948.86,88.8542,5.47766,1.24251,5.49926
PITCHER B,20190718,2,2,6,SL,2408.07,79.3036,4.87422,1.18877,5.74555
PITCHER B,20190718,2,3,1,FB,1987.16,88.6925,5.52214,1.26783,5.78727
PITCHER B,20190718,2,3,2,FB,1953.17,88.1146,5.46592,1.36079,5.68934
PITCHER B,20190718,2,3,3,FB,1983.57,88.9353,5.47121,1.32032,5.7156
PITCHER B,20190718,2,3,4,FB,1875.46,89.412,5.58906,1.29614,5.79665
PITCHER B,20190718,2,4,1,FB,1879.24,88.4013,5.58993,1.48369,5.65723
PITCHER B,20190718,2,4,2,FB,1927.98,88.2017,5.68641,1.41349,5.6983
PITCHER B,20190718,2,4,3,FB,2029.58,88.6317,5.58901,1.34258,5.5835
PITCHER B,20190718,2,4,4,SL,2081.15,80.0324,5.39465,1.32852,5.73219
PITCHER B,20190718,3,1,1,FB,2006.1,85.8838,5.13436,1.28723,5.74642
PITCHER B,20190718,3,1,2,FB,2064.47,86.4938,5.30805,1.237,5.84659
PITCHER B,20190718,3,2,1,FB,1830.23,87.1291,5.60989,1.4414,5.81403
PITCHER B,20190718,3,2,2,FB,1911.27,87.4012,5.52331,1.38054,5.7197
PITCHER B,20190718,3,2,3,FB,1913.72,87.8738,5.33303,1.42823,5.91412
PITCHER B,20190718,3,3,1,SL,2140.83,81.1956,5.67328,1.40989,5.46034
PITCHER B,20190718,3,3,2,SL,2244.3,78.9856,5.31137,1.27105,5.71517
PITCHER B,20190718,3,3,3,FB,1825.14,87.8989,5.51933,1.4307,5.60023
PITCHER B,20190718,3,3,4,SL,2210.28,79.7237,5.51486,1.31644,5.77007
PITCHER B,20190718,3,3,5,SL,NULL,81.7822,5.58925,1.3438,5.48118
PITCHER B,20190718,3,3,6,SL,2357.949267,81.77521904,5.582248889,1.390798057,5.408175829
PITCHER B,20190718,3,4,1,FB,2084.88,88.5881,5.63748,1.41952,5.7672
PITCHER B,20190718,3,4,2,FB,2168.15,88.8348,5.56047,1.16536,5.79393
PITCHER B,20190718,3,4,3,FB,2013.66,90.0648,5.74533,1.09522,5.74105
PITCHER B,20190718,3,5,1,SL,2234.29,81.7485,5.74865,1.42731,5.56424
PITCHER B,20190718,3,5,2,SL,2258.5,81.0972,5.54951,1.45666,5.70673
PITCHER B,20190718,3,5,3,FB,1918.81,88.8393,5.64898,1.25674,5.57328
PITCHER B,20190718,4,1,1,CH,1873.51,80.3702,4.99421,1.54126,5.93562
PITCHER B,20190718,4,1,2,FB,2029.2,88.2446,5.41386,1.33505,5.75014
PITCHER B,20190718,4,1,3,CH,1468.49,80.3704,5.41955,1.12081,5.81808
PITCHER B,20190718,4,1,4,FB,2039.5,86.7328,5.44884,1.2796,5.70388
PITCHER B,20190718,4,1,5,FB,1892.96,86.6164,5.46149,1.30163,5.74201
PITCHER B,20190718,4,1,6,FB,1912.63,87.5885,5.44808,1.10989,5.75058
PITCHER B,20190718,4,1,7,FB,1995.38,90.9981,5.46412,1.13282,5.84654
PITCHER B,20190718,4,2,1,FB,1882.65,90.8124,5.51144,1.25877,5.50753
PITCHER B,20190718,4,3,1,FB,1812.13,89.1418,5.59949,1.24718,5.73509
PITCHER B,20190718,4,3,2,FB,1828.27,88.7556,5.38738,1.09594,5.75782
PITCHER B,20190718,4,3,3,FB,1983.24,87.3976,5.44523,1.05039,5.75078
PITCHER B,20190718,4,3,4,FB,1886.84,88.2457,5.61778,1.17476,5.6706
PITCHER B,20190718,4,3,5,FB,1793.46,87.591,5.55195,1.17384,5.74859
PITCHER B,20190718,4,4,1,FB,1860.48,88.3424,5.62107,1.06015,5.72269
PITCHER B,20190718,4,4,2,FB,1859.12,87.8991,5.61803,1.38138,5.78164
PITCHER B,20190718,4,4,3,FB,1801.99,87.5564,5.64119,1.38276,5.60494
PITCHER B,20190718,4,4,4,FB,1867.73,88.4487,5.6995,1.36925,5.72445
PITCHER B,20190718,4,4,5,FB,1722.97,89.5189,5.71992,1.23002,5.6782
PITCHER B,20190718,4,4,6,SL,2194.43,80.4324,5.51912,1.33152,5.74065
PITCHER B,20190718,5,1,1,CH,1383.33,80.0009,5.49827,1.17528,5.72702
PITCHER B,20190718,5,1,2,CH,1348.15,80.8965,5.26623,1.1361,5.79813
PITCHER B,20190718,5,1,3,CH,1333.34,80.3237,5.44982,0.98255,5.81014
PITCHER B,20190718,5,1,4,CH,1478.51,80.6437,5.52074,1.09561,5.78876
PITCHER B,20190718,5,2,1,FB,1970.59,88.5315,5.60662,1.2273,5.79532
PITCHER B,20190718,5,2,2,FB,1925.14,89.4237,5.48868,1.22103,5.7047
PITCHER B,20190718,5,2,3,FB,1829.37,87.5479,5.4193,1.23727,5.65802
PITCHER B,20190718,5,3,1,FB,1955.04,88.841,5.70112,1.23271,5.77827
PITCHER B,20190718,5,4,1,CH,1369.65,81.5359,5.59882,1.11418,5.77442
PITCHER B,20190718,5,4,2,CH,1258.22,81.2377,5.69921,1.14297,5.93859
PITCHER B,20190718,5,4,3,CH,1373.59,82.9661,5.56215,1.07635,5.7818
PITCHER B,20190718,5,4,4,FB,1880.36,88.8617,5.63023,1.16735,5.77503
PITCHER B,20190718,5,5,1,SL,2177.83,81.0892,5.5579,1.2328,5.6752
PITCHER B,20190718,5,5,2,SL,2207.03,80.7274,5.46539,1.06877,5.74368
PITCHER B,20190718,5,6,1,CH,1334.36,82.6764,5.85825,1.29311,5.72566
PITCHER B,20190718,5,6,2,CH,1463.23,82.2674,5.90612,1.25698,5.78247
PITCHER B,20190718,5,6,3,CH,1380.34,82.0004,5.79981,1.0905,5.74573
PITCHER B,20190718,5,6,4,FB,1825.54,89.029,5.67162,1.35142,5.49981
PITCHER B,20190718,5,6,5,CH,1345.12,82.2905,5.78468,1.21119,5.68704
PITCHER B,20190718,5,7,1,CH,1296.79,81.8144,5.59904,1.11142,5.78745
PITCHER B,20190718,5,7,2,FB,1753.47,87.7842,5.70713,1.23667,5.59268
PITCHER B,20190718,5,7,3,CH,1268.69,82.0907,5.85243,1.1863,5.78138
PITCHER B,20190718,5,7,4,SL,1052.63,80.8198,5.65605,1.38492,5.72814
PITCHER B,20190718,5,7,5,CH,1367.25,83.0846,5.8313,1.3483,5.86126
PITCHER B,20190724,1,1,1,FB,2222.9,89.3672,5.05902,1.0427,5.73211
PITCHER B,20190724,1,1,2,FB,2102.15,89.8804,5.16715,1.11234,5.66596
PITCHER B,20190724,1,1,3,FB,2169.11,89.8684,5.21933,1.17567,5.53702
PITCHER B,20190724,1,2,1,FB,2195.51,90.803,5.30871,0.938132,5.77574
PITCHER B,20190724,1,2,2,FB,2157.94,90.632,5.31928,0.888365,5.83156
PITCHER B,20190724,1,2,3,FB,2006.82,90.3239,5.42293,1.06008,5.58854
PITCHER B,20190724,1,3,1,SL,2365.14,82.0222,5.4586,1.31642,5.65684
PITCHER B,20190724,1,3,2,SL,2336.28,81.8977,5.35248,1.32688,5.6153
PITCHER B,20190724,1,4,1,FB,1996.8,90.6286,5.58992,1.22659,5.72875
PITCHER B,20190724,1,4,2,SL,2511.16,82.4237,5.50058,1.18114,5.55797
PITCHER B,20190724,1,4,3,SL,2320.43,82.9127,5.5812,1.30724,5.59375
PITCHER B,20190724,2,1,1,FB,2143.83,88.3111,5.29592,0.903892,5.75128
PITCHER B,20190724,2,1,2,FB,2174.29,88.9149,5.30154,1.00321,5.7081
PITCHER B,20190724,2,1,3,FB,2142.8,90.8024,5.36777,0.942332,5.74435
PITCHER B,20190724,2,1,4,FB,2009.35,90.5857,5.64829,0.757524,5.75534
PITCHER B,20190724,2,2,1,FB,1975.9,89.4076,5.50757,1.45359,5.54773
PITCHER B,20190724,2,2,2,FB,1943.55,89.8541,5.53946,1.36347,5.57655
PITCHER B,20190724,2,2,3,FB,1942.98,90.1562,5.64267,1.31435,5.5519
PITCHER B,20190724,2,2,4,SL,2318.94,82.62,5.48654,1.17709,5.50449
PITCHER B,20190724,2,3,1,FB,1977.61,89.0165,5.46414,1.13339,5.7165
PITCHER B,20190724,2,3,2,FB,1941.16,88.7518,5.55627,1.23935,5.52695
PITCHER B,20190724,2,3,3,CH,1359.95,83.5107,5.7084,1.02199,5.68693
PITCHER B,20190724,2,3,4,CH,1487.68,83.8495,5.63876,0.935847,5.72928
PITCHER B,20190724,2,4,1,FB,1990.82,90.1368,5.49379,1.01952,5.70782
PITCHER B,20190724,2,4,2,FB,1932.09,89.6623,5.51804,1.08027,5.70244
PITCHER B,20190724,3,1,1,FB,2053.59,90.186,5.44117,1.07736,5.57139
PITCHER B,20190724,3,2,1,FB,1945.82,89.0942,5.49188,1.19799,5.50776
PITCHER B,20190724,3,2,2,FB,1986.56,90.1262,5.71103,1.17515,5.48268
PITCHER B,20190724,3,3,1,FB,2011.44,90.4635,5.51476,0.936303,5.70512
PITCHER B,20190724,3,3,2,FB,1977.88,89.7965,5.53814,0.852401,5.76855
PITCHER B,20190724,3,3,3,CH,1347.48,83.3129,5.48487,0.76861,5.75186
PITCHER B,20190724,3,3,4,CH,1353.27,82.9342,5.68598,0.800681,5.84232
PITCHER B,20190724,3,3,5,FB,1923.6,90.5851,5.55029,1.14226,5.49909
PITCHER B,20190724,3,3,6,SL,2390.08,80.8103,5.38138,0.859781,5.6633
PITCHER B,20190724,3,3,7,FB,1905.1,90.6052,5.73288,1.01347,5.51631
PITCHER B,20190724,3,3,8,CH,1388.02,85.1913,5.71872,0.738746,5.74768
PITCHER B,20190724,4,1,1,FB,1995.45,88.9095,5.63607,1.00433,5.68129
PITCHER B,20190724,4,1,2,CH,1295.27,82.6709,5.6421,0.887245,5.78759
PITCHER B,20190724,4,2,1,FB,2042.41,89.9174,5.5755,0.905512,5.66163
PITCHER B,20190724,4,2,2,CH,1325.13,81.926,5.71285,0.923306,5.74463
PITCHER B,20190724,4,2,3,FB,1934.26,91.3369,5.71376,0.881152,5.67978
PITCHER B,20190724,4,2,4,SL,2285.68,83.3307,5.60067,0.892022,5.62899
PITCHER B,20190724,4,3,1,CH,1414.43,83.0723,5.60544,1.02424,5.75953
PITCHER B,20190724,4,4,1,FB,1982.4,89.814,5.70169,1.04917,5.63894
PITCHER B,20190724,4,4,2,FB,1993.8,90.0289,5.63154,0.953973,5.69027
PITCHER B,20190724,4,5,1,FB,2016.96,90.4382,5.60762,1.02022,5.70098
PITCHER B,20190724,4,5,2,FB,1940.53,89.9881,5.69467,0.868783,5.7042
PITCHER B,20190724,4,5,3,FB,1970.85,89.7791,5.65288,1.05716,5.68366
PITCHER B,20190724,4,5,4,FB,2011.44,90.7525,5.60176,0.914679,5.61379
PITCHER B,20190724,4,5,5,CH,1287.17,83.9053,5.66218,0.774279,5.73588
PITCHER B,20190724,4,5,6,FB,1919.67,90.8153,5.79061,0.90566,5.71194
PITCHER B,20190724,4,5,7,CH,1371.99,84.5745,5.88646,0.834844,5.77192
PITCHER B,20190724,4,5,8,CH,1349.54,84.1183,6.05316,0.848784,5.74721
PITCHER B,20190724,4,5,9,FB,2035.33,91.5831,5.66684,0.982519,5.61259
PITCHER B,20190724,4,5,10,SL,2320.96,82.8508,5.46463,1.09046,5.50516
PITCHER B,20190724,5,1,1,FB,1968.35,88.4852,5.47187,0.927986,5.78947
PITCHER B,20190724,5,2,1,FB,1940.44,89.9738,5.5071,0.94044,5.62631
PITCHER B,20190724,5,2,2,FB,1954.72,87.986,5.55288,0.927876,5.74236
PITCHER B,20190724,5,2,3,CH,1271.95,82.4048,5.67982,0.783319,5.75935
PITCHER B,20190724,5,2,4,CH,1262.87,82.8929,5.74541,0.817719,5.78865
PITCHER B,20190724,5,2,5,CH,1263.22,82.7039,5.56178,0.603491,5.8689
PITCHER B,20190724,5,2,6,FB,1994.67,90.4884,5.67365,0.900917,5.60471
PITCHER B,20190724,5,2,7,CH,1316.78,83.1658,5.73181,0.989101,5.72607
PITCHER B,20190724,5,2,8,SL,2177.65,82.5873,5.7457,1.07022,5.53096
PITCHER B,20190724,5,2,9,FB,1910.74,89.058,5.86155,1.01201,5.55475
PITCHER B,20190724,5,2,10,SL,2312.07,81.3262,5.10176,0.841061,5.71008
PITCHER B,20190724,5,3,1,FB,2017.05,90.2801,5.74625,1.04686,5.60405
PITCHER B,20190724,5,4,1,CH,1304.8,83.1209,5.63251,0.981513,5.74263
PITCHER B,20190724,5,4,2,CH,1299.27,82.6665,5.67403,1.03209,5.71054
PITCHER B,20190724,5,4,3,CH,1314.91,82.8593,5.68691,0.854346,5.70212
PITCHER B,20190724,5,4,4,FB,1922.21,89.3389,5.58942,0.797883,5.79614
PITCHER B,20190724,5,4,5,CH,1321.66,83.6472,5.71344,0.693884,5.76495
PITCHER B,20190724,5,5,1,SL,2258.69,82.7496,5.83263,1.00995,5.56717
PITCHER B,20190724,5,6,1,SL,2259.54,82.8831,5.63185,1.13255,5.55394
PITCHER B,20190724,6,1,1,FB,1897.46,88.003,5.31045,0.901363,5.76563
PITCHER B,20190724,6,1,2,CH,1235.13,79.4899,5.53409,0.806998,5.92982
PITCHER B,20190724,6,1,3,FB,1975.73,88.7731,5.48544,0.801233,5.73794
PITCHER B,20190724,6,1,4,FB,1973.71,89.457,5.59055,0.671166,5.7463
PITCHER B,20190724,6,1,5,FB,1869.26,88.763,5.57667,0.928543,5.50823
PITCHER B,20190724,6,2,1,FB,1943.38,90.146,5.59165,0.764237,5.5909
PITCHER B,20190724,6,3,1,FB,1852.03,88.3283,5.62685,0.991324,5.66215
PITCHER B,20190724,6,3,2,FB,1941.33,88.7004,5.5956,0.738975,5.72147
PITCHER B,20190724,6,3,3,CH,1328.33,82.4558,5.53012,0.850387,5.70827
PITCHER B,20190724,6,3,4,CH,1281.94,83.3792,5.69716,0.73047,5.70203
PITCHER B,20190724,6,3,5,FB,1891.92,91.2389,5.70548,0.854855,5.65221
PITCHER B,20190724,6,3,6,SL,2370.26,83.943,5.60376,0.943957,5.54353
PITCHER B,20190724,7,1,1,FB,2014.2,87.43,5.42575,0.920688,5.70315
PITCHER B,20190724,7,1,2,CH,1260.91,81.0831,5.5476,0.841877,5.77102
PITCHER B,20190724,7,1,3,CH,1359.47,81.2494,5.47833,0.821081,5.81962
PITCHER B,20190724,7,1,4,CH,1386.61,81.9555,5.80608,0.697438,5.74608
PITCHER B,20190724,7,2,1,FB,1971.08,87.9316,5.73316,0.771379,5.69498
PITCHER B,20190724,7,3,1,CH,1264.86,82.7186,5.60113,0.783162,5.69041
PITCHER B,20190729,1,1,1,FB,1917.23,89.3856,5.55412,0.91825,6.06918
PITCHER B,20190729,1,1,2,FB,1993.71,88.6073,5.83827,0.9808,5.83996
PITCHER B,20190729,1,1,3,CH,1497.67,81.9492,5.78012,0.9792,5.85356
PITCHER B,20190729,1,1,4,FB,2035.61,89.439,5.61918,0.91332,5.97505
PITCHER B,20190729,1,1,5,FB,1909.6,88.4398,5.80095,0.97928,5.74695
PITCHER B,20190729,1,1,6,FB,1928.46,89.0917,5.78068,0.97702,6.01823
PITCHER B,20190729,1,2,1,FB,1936.13,89.0658,5.73516,0.88789,5.90627
PITCHER B,20190729,1,2,2,FB,1873.18,88.4297,5.76457,0.827523,5.82441
PITCHER B,20190729,1,2,3,FB,1856.34,88.6623,5.65804,0.854862,6.01921
PITCHER B,20190729,1,2,4,FB,1879.9,89.8746,5.82597,1.10482,5.88631
PITCHER B,20190729,1,2,5,CH,1328.01,81.343,5.68193,1.00656,6.01327
PITCHER B,20190729,1,3,1,SL,2320.34,82.2503,5.74791,1.13061,5.67007
PITCHER B,20190729,1,3,2,CH,1440.03,82.1602,6.02702,0.751421,5.85183
PITCHER B,20190729,1,3,3,SL,2217.19,81.2504,5.85363,1.00936,5.87636
PITCHER B,20190729,1,3,4,FB,1734.53,89.1525,5.68399,0.97022,5.7429
PITCHER B,20190729,1,3,5,CH,1470.41,82.3327,5.87395,0.749588,5.90179
PITCHER B,20190729,1,3,6,FB,2057.69,89.8507,5.73212,0.87755,5.65029
PITCHER B,20190729,1,3,7,SL,2197.97,82.3506,5.68476,0.96163,5.69931
PITCHER B,20190729,1,4,1,CH,1436.05,82.1945,5.85448,0.98878,5.8338
PITCHER B,20190729,1,4,2,FB,1827.35,90.5164,5.83639,0.818886,6.05084
PITCHER B,20190729,1,5,1,FB,1795.49,89.4336,5.87471,1.1034,5.63849
PITCHER B,20190729,1,5,2,FB,1988.8,90.0625,5.91864,1.03915,5.97222
PITCHER B,20190729,1,5,3,FB,1907.8,90.3083,5.9346,0.829144,5.94756
PITCHER B,20190729,1,5,4,FB,1874.55,88.9901,5.98891,0.91001,5.60946
PITCHER B,20190729,1,5,5,SL,2217.67,81.3799,5.6323,0.93467,5.76825
PITCHER B,20190729,1,5,6,SL,2219.12,81.5948,5.76202,0.98448,5.51275
PITCHER B,20190729,2,1,1,FB,2100.64,88.0826,5.41602,0.92145,5.78997
